event_id	modified_uniprot	partner_uniprot	interface_signature_size	interface_contact_count	structure_complexes	interface_cluster_id
event_02431	P04629	P19174	85	48	Complex532_1,Complex532_2,Complex532_3	interface_cluster_1487
event_02432	O60356	O00629	34	20	Complex224	interface_cluster_1488
event_02433	Q16625	O95832	69	36	Complex2740	interface_cluster_1489
event_02434	Q16625	P57739	55	25	Complex2741	interface_cluster_1490
event_02435	Q16625	Q9Y6I3	69	32	Complex2745	interface_cluster_1491
event_02436	Q16625	P42566	42	17	Complex2744	interface_cluster_1492
event_02437	Q16625	O14964	35	16	Complex2746	interface_cluster_1493
event_02438	Q16625	Q96J02	42	17	Complex2747	interface_cluster_1494
event_02439	Q16625	P27986	40	17	Complex2743	interface_cluster_1495
event_02440	Q16625	Q07157	39	15	Complex2215	interface_cluster_1496
event_02441	Q16625	Q07157	39	15	Complex2215	interface_cluster_1496
event_02442	Q16625	Q07157	39	15	Complex2215	interface_cluster_1496
event_02443	Q16625	Q07157	39	15	Complex2215	interface_cluster_1496
event_02444	O75665	Q96DN5	37	13	Complex311	interface_cluster_1497
event_02445	Q96CV9	P61006	60	25	Complex3147	interface_cluster_1498
event_02446	Q969R2	P08670	71	33	Complex3123	interface_cluster_1499
event_02447	Q969R2	P08670	71	33	Complex3123	interface_cluster_1499
event_02448	Q969R2	P08670	71	33	Complex3123	interface_cluster_1499
event_02449	Q969R2	P08670	71	33	Complex3123	interface_cluster_1499
event_02450	Q92882	Q12965	54	22	Complex3103	interface_cluster_1500
event_02451	Q96BN8	P35222	33	16	Complex3141	interface_cluster_1501
event_02452	Q96BN8	Q96EP0	60	25	Complex3142	interface_cluster_1502
event_02453	Q96BN8	Q96EP0	60	25	Complex3142	interface_cluster_1502
event_02454	Q96BN8	Q96EP0	60	25	Complex3142	interface_cluster_1502
event_02455	O95747	Q9Y376	68	40	Complex355	interface_cluster_1503
event_02456	P47900	Q13526	33	17	Complex1664	interface_cluster_1504
event_02457	P07237	O75460	75	40	Complex685	interface_cluster_1505
event_02458	Q9UQ80	P31749	83	52	Complex3623	interface_cluster_1506
event_02459	Q9UQ80	P06748	49	36	Complex3624	interface_cluster_1507
event_02460	Q9UQ80	Q9NYV6	40	18	Complex3625	interface_cluster_1508
event_02461	Q96E09	P67775	46	22	Complex3150	interface_cluster_1509
event_02462	Q96E09	P31946	48	21	Complex3149	interface_cluster_1510
event_02463	Q9BY11	Q9NRD5	112	60	Complex3305	interface_cluster_1511
event_02464	Q9BY11	Q9NRD5	112	60	Complex3305	interface_cluster_1511
event_02465	Q9BY11	Q9NRD5	112	60	Complex3305	interface_cluster_1511
event_02466	Q9UNF0	Q9NRD5	91	48	Complex3604	interface_cluster_1512
event_02467	Q9NWQ8	P41240	166	96	Complex3467	interface_cluster_1513
event_02468	Q9NWQ8	P07948	44	18	Complex3466	interface_cluster_1514
event_02469	Q9NWQ8	P07948	44	18	Complex3466	interface_cluster_1514
event_02470	O60829	P05412	61	28	Complex246	interface_cluster_1515
event_02471	O60829	P05412	61	28	Complex246	interface_cluster_1515
event_02472	Q13153	Q14155	208	137	Complex2337	interface_cluster_1516
event_02473	Q13153	Q14155	208	137	Complex2337	interface_cluster_1516
event_02474	Q13153	Q14155	211	149	Complex2337,Complex2340	interface_cluster_1516
event_02475	Q13153	Q96FJ2	19	8	Complex2339	interface_cluster_1517
event_02476	Q13153	Q9Y2X7	51	24	Complex2338	interface_cluster_1518
event_02477	Q13153	Q9Y2X7	51	24	Complex2338	interface_cluster_1518
event_02478	Q13153	Q9Y2X7	51	24	Complex2338	interface_cluster_1518
event_02479	O96013	P61981	56	29	Complex406	interface_cluster_1519
event_02480	O96013	P63104	76	38	Complex407	interface_cluster_1520
event_02481	Q9NQU5	P10275	42	16	Complex3436	interface_cluster_1521
event_02482	Q9NQU5	P10275	42	16	Complex3436	interface_cluster_1521
event_02483	Q9NQU5	P10275	42	16	Complex3436	interface_cluster_1521
event_02484	Q9NQU5	P10275	42	16	Complex3436	interface_cluster_1521
event_02485	Q9NQU5	P10275	42	16	Complex3436	interface_cluster_1521
event_02486	Q8TEW0	Q13480	76	31	Complex3039	interface_cluster_1522
event_02487	Q8TEW0	Q13480	76	31	Complex3039	interface_cluster_1522
event_02488	Q8TEW0	P53671	118	84	Complex3041_1,Complex3041_2,Complex3041_3	interface_cluster_1523
event_02489	Q8TEW0	P63104	42	21	Complex3038	interface_cluster_1524
event_02490	Q8TEW8	P63104	47	20	Complex3042	interface_cluster_1525
event_02491	Q99497	Q99497	0	0		interface_cluster_1526
event_02492	P09874	Q09472	17	6	Complex823	interface_cluster_1527
event_02493	P09874	P19838	54	21	Complex824	interface_cluster_1528
event_02494	P09874	P19838	54	21	Complex824	interface_cluster_1528
event_02495	P09874	P19838	54	21	Complex824	interface_cluster_1528
event_02496	P09874	P19838	54	21	Complex824	interface_cluster_1528
event_02497	P09874	P19838	54	21	Complex824	interface_cluster_1528
event_02498	Q53GL7	P24928	0	0		interface_cluster_1529
event_02499	Q9NVD7	Q14155	46	23	Complex3461	interface_cluster_1530
event_02500	Q9NVD7	Q14155	46	23	Complex3461	interface_cluster_1530
event_02501	Q9NVD7	Q13153	22	8	Complex3462	interface_cluster_1531
event_02502	Q9NVD7	Q13153	22	8	Complex3462	interface_cluster_1531
event_02503	Q96KB5	P14635	77	43	Complex3189	interface_cluster_1532
event_02504	Q96KB5	P06493	36	17	Complex3190	interface_cluster_1533
event_02505	Q96KB5	P68366	34	17	Complex3191	interface_cluster_1534
event_02506	P35227	Q9HC52	64	25	Complex1394	interface_cluster_1535
event_02507	P35227	P78364	30	12	Complex1395	interface_cluster_1536
event_02508	P12004	Q13619	79	42	Complex914	interface_cluster_1537
event_02509	P12004	P39748	87	59	Complex1494_1,Complex1494_2,Complex1494_3	interface_cluster_1538
event_02510	P12004	Q96S55	59	29	Complex913	interface_cluster_1539
event_02511	P49585	P52294	40	23	Complex1691	interface_cluster_1540
event_02512	Q53EL6	Q9Y297	22	7	Complex2781	interface_cluster_1541
event_02513	Q53EL6	Q9Y297	22	7	Complex2781	interface_cluster_1541
event_02514	Q53EL6	P31946	74	36	Complex2782	interface_cluster_1542
event_02515	Q8WUM4	Q05397	15	5	Complex3052	interface_cluster_1543
event_02516	Q13371	P17987	105	56	Complex2389	interface_cluster_1544
event_02517	Q13371	P17987	105	56	Complex2389	interface_cluster_1544
event_02518	Q13371	P17987	105	56	Complex2389	interface_cluster_1544
event_02519	Q14432	P16615	58	32	Complex2481	interface_cluster_1545
event_02520	Q14432	P16615	58	32	Complex2481	interface_cluster_1545
event_02521	Q14432	P31947	46	19	Complex2484	interface_cluster_1546
event_02522	Q14432	P31946	61	28	Complex2483	interface_cluster_1547
event_02523	Q13370	P31946	81	38	Complex2388	interface_cluster_1548
event_02524	P16234	P46109	55	29	Complex1031	interface_cluster_1549
event_02525	P16234	P19174	40	15	Complex1032	interface_cluster_1550
event_02526	P16234	P19174	40	15	Complex1032	interface_cluster_1550
event_02527	P16234	Q06124	72	30	Complex1029	interface_cluster_1551
event_02528	P16234	Q06124	72	30	Complex1029	interface_cluster_1551
event_02529	P09619	P62993	41	17	Complex807	interface_cluster_1552
event_02530	P09619	P27986	46	16	Complex808_1,Complex808_2	interface_cluster_1553
event_02531	P09619	P27986	46	16	Complex808_1,Complex808_2	interface_cluster_1553
event_02532	P09619	P19174	98	38	Complex814_1,Complex814_2,Complex814_3	interface_cluster_1554
event_02533	P09619	P20936	69	38	Complex812_1,Complex812_2,Complex812_3	interface_cluster_1555
event_02534	P09619	P29353	108	52	Complex806	interface_cluster_1556
event_02535	P09619	P29353	108	52	Complex806	interface_cluster_1556
event_02536	P09619	P29353	108	52	Complex806	interface_cluster_1556
event_02537	P09619	P29353	108	52	Complex806	interface_cluster_1556
event_02538	P09619	O14745	71	38	Complex815	interface_cluster_1557
event_02539	P08559	Q15118	57	25	Complex787	interface_cluster_1558
event_02540	Q9P0J1	P24752	46	20	Complex3500	interface_cluster_1559
event_02541	Q9P0J1	Q9NTG7	40	15	Complex3501	interface_cluster_1560
event_02542	O15530	P07900	61	28	Complex116	interface_cluster_1561
event_02543	O15530	O15530	181	178	Complex116,Complex117,Complex118,Complex119,Complex120,Complex121,Complex122,Complex3146_1,Complex3146_2	interface_cluster_1562
event_02544	O15530	O15530	181	178	Complex116,Complex117,Complex118,Complex119,Complex120,Complex121,Complex122,Complex3146_1,Complex3146_2	interface_cluster_1562
event_02545	O15530	P12931	75	35	Complex117	interface_cluster_1561
event_02546	O15530	Q9Y3F4	41	24	Complex121	interface_cluster_1563
event_02547	O15530	P31946	53	27	Complex120	interface_cluster_1564
event_02548	O15530	Q04917	55	31	Complex118	interface_cluster_1565
event_02549	O15530	P27348	64	29	Complex119	interface_cluster_1566
event_02550	Q5T2W1	P43119	64	31	Complex2839	interface_cluster_1567
event_02551	Q9H792	P62993	18	7	Complex3387	interface_cluster_1568
event_02552	P30086	P25098	45	27	Complex1259	interface_cluster_1569
event_02553	P30086	P25098	45	27	Complex1259	interface_cluster_1569
event_02554	P30086	P04049	56	29	Complex1257	interface_cluster_1570
event_02555	P30086	P04049	56	29	Complex1257	interface_cluster_1570
event_02556	P30086	P04049	56	29	Complex1257	interface_cluster_1570
event_02557	P30086	Q9UHD2	34	17	Complex1258	interface_cluster_1571
event_02558	O00541	P36406	75	34	Complex17	interface_cluster_1572
event_02559	O75381	O75381	80	50	Complex260	interface_cluster_1573
event_02560	P50542	Q13501	106	51	Complex1726	interface_cluster_1574
event_02561	O60825	P31946	52	27	Complex245	interface_cluster_1575
event_02562	Q01813	Q9Y4P1	56	26	Complex2126	interface_cluster_1576
event_02563	Q01813	P27986	88	47	Complex2125	interface_cluster_1577
event_02564	Q01813	Q86TM6	54	27	Complex2127	interface_cluster_1578
event_02565	P07737	P68133	0	0		interface_cluster_1579
event_02566	P07737	P42858	35	17	Complex699	interface_cluster_1580
event_02567	P07737	P50552	40	16	Complex700	interface_cluster_1581
event_02568	P07737	P40337	17	5	Complex697	interface_cluster_1582
event_02569	P00558	O00311	75	32	Complex452	interface_cluster_1583
event_02570	P06401	P08047	27	10	Complex669	interface_cluster_1584
event_02571	P35232	P03372	71	33	Complex1397	interface_cluster_1585
event_02572	P35232	P29350	44	21	Complex1396	interface_cluster_1586
event_02573	P35232	P04049	45	24	Complex1398	interface_cluster_1587
event_02574	Q99623	Q9H492	36	16	Complex3226	interface_cluster_1588
event_02575	Q9UPP1	Q92547	0	0		interface_cluster_1589
event_02576	Q9NRD5	P42262	59	29	Complex3443	interface_cluster_1590
event_02577	Q9NRD5	P42262	59	29	Complex3443	interface_cluster_1590
event_02578	Q9NRD5	P42262	59	29	Complex3443	interface_cluster_1590
event_02579	Q9NRD5	P42262	59	29	Complex3443	interface_cluster_1590
event_02580	Q9HB75	P78560	166	100	Complex3409	interface_cluster_1591
event_02581	Q9HB75	Q13546	47	19	Complex3410	interface_cluster_1592
event_02582	Q8NEB9	Q14457	46	19	Complex2505	interface_cluster_1593
event_02583	Q8NEB9	Q14457	46	19	Complex2505	interface_cluster_1593
event_02584	P48736	Q5UE93	52	23	Complex1678	interface_cluster_1594
event_02585	P27986	Q06124	41	15	Complex1219	interface_cluster_1595
event_02586	P27986	Q06124	41	15	Complex1219	interface_cluster_1595
event_02587	O00459	Q9UKC9	52	27	Complex15	interface_cluster_1596
event_02588	Q13526	Q6PGQ7	70	29	Complex2419	interface_cluster_1597
event_02589	O60331	Q9Y490	63	29	Complex210	interface_cluster_1598
event_02590	O60331	Q9Y490	63	29	Complex210	interface_cluster_1598
event_02591	O60331	Q9Y490	63	29	Complex210	interface_cluster_1598
event_02592	Q9UKF7	P31946	50	26	Complex3575	interface_cluster_1599
event_02593	Q9UKF7	P31946	50	26	Complex3575	interface_cluster_1599
event_02594	Q9UKF7	P62258	36	17	Complex3576	interface_cluster_1600
event_02595	Q9UKF7	P62258	36	17	Complex3576	interface_cluster_1600
event_02596	P14618	P35222	35	15	Complex957	interface_cluster_1601
event_02597	P14618	Q92466	61	30	Complex964	interface_cluster_1602
event_02598	P14618	P11142	45	22	Complex961	interface_cluster_1603
event_02599	P14618	P28482	66	30	Complex962	interface_cluster_1604
event_02600	P14618	P28482	66	30	Complex962	interface_cluster_1604
event_02601	P14618	P10916	63	33	Complex958	interface_cluster_1605
event_02602	P14618	P14618	6	0	Complex1279,Complex1465,Complex2377,Complex957,Complex958,Complex960,Complex961,Complex962,Complex964	interface_cluster_1606
event_02603	P14618	P42229	63	27	Complex960	interface_cluster_1607
event_02604	Q99640	Q13526	25	12	Complex3230	interface_cluster_1608
event_02605	Q99640	Q13526	25	12	Complex3230	interface_cluster_1608
event_02606	Q99640	Q13526	25	12	Complex3230	interface_cluster_1608
event_02607	Q99640	Q13526	25	12	Complex3230	interface_cluster_1608
event_02608	Q99640	Q13526	25	12	Complex3230	interface_cluster_1608
event_02609	Q13835	P61981	32	15	Complex2458	interface_cluster_1609
event_02610	Q99959	P31946	29	14	Complex3271	interface_cluster_1610
event_02611	Q9Y446	P31947	95	47	Complex3704	interface_cluster_1611
event_02612	P19174	P62993	47	19	Complex1104	interface_cluster_1612
event_02613	Q15149	P17661	94	53	Complex2579	interface_cluster_1613
event_02614	Q15149	P02533	99	41	Complex2580	interface_cluster_1614
event_02615	Q15149	P05783	292	150	Complex2581_1,Complex2581_2,Complex2581_3,Complex2581_4	interface_cluster_1615
event_02616	Q15149	P13647	90	43	Complex2582_1,Complex2582_2	interface_cluster_1616
event_02617	Q15149	P05787	388	226	Complex2583_1,Complex2583_2,Complex2583_3,Complex2583_4,Complex2583_5,Complex2583_6,Complex2583_7,Complex2583_8	interface_cluster_1617
event_02618	Q15149	P12036	0	0		interface_cluster_1618
event_02619	Q15149	P07196	61	25	Complex2585	interface_cluster_1619
event_02620	Q15149	P08670	103	45	Complex2586	interface_cluster_1620
event_02621	Q9H7P9	P00519	42	16	Complex3388	interface_cluster_1621
event_02622	Q9H7P9	P42684	52	21	Complex3389	interface_cluster_1622
event_02623	Q9H7P9	P27986	50	25	Complex3390	interface_cluster_1623
event_02624	Q9H7P9	Q92569	41	15	Complex3391	interface_cluster_1624
event_02625	Q3KR16	P53350	62	28	Complex2765	interface_cluster_1625
event_02626	P53350	O14965	0	0		interface_cluster_1626
event_02627	P53350	O60566	56	25	Complex234	interface_cluster_1627
event_02628	P53350	P12830	67	32	Complex1809	interface_cluster_1628
event_02629	P53350	Q96EP1	70	30	Complex1804	interface_cluster_1629
event_02630	P53350	Q9NQS7	85	37	Complex1808	interface_cluster_1630
event_02631	P53350	P63104	35	16	Complex1805	interface_cluster_1631
event_02632	P53350	P63104	35	16	Complex1805	interface_cluster_1631
event_02633	P26678	O14983	96	66	Complex1212	interface_cluster_1632
event_02634	P26678	O14983	96	66	Complex1212	interface_cluster_1632
event_02635	O15162	P29353	63	27	Complex85	interface_cluster_1633
event_02636	O15162	P29353	63	27	Complex85	interface_cluster_1633
event_02637	O15162	P40763	67	30	Complex86	interface_cluster_1634
event_02638	O15162	P40763	67	30	Complex86	interface_cluster_1634
event_02639	O43157	P62993	65	26	Complex134	interface_cluster_1635
event_02640	O43157	P62993	65	26	Complex134	interface_cluster_1635
event_02641	O43157	P19174	53	23	Complex135	interface_cluster_1636
event_02642	O43157	P19174	53	23	Complex135	interface_cluster_1636
event_02643	Q13794	Q07820	62	36	Complex2456	interface_cluster_1637
event_02644	P29590	Q9Y2M5	40	15	Complex1253	interface_cluster_1638
event_02645	P29590	Q9Y2M5	40	15	Complex1253	interface_cluster_1638
event_02646	P29590	Q00987	55	31	Complex1252	interface_cluster_1639
event_02647	P29590	Q13526	28	10	Complex1255	interface_cluster_1640
event_02648	Q07864	Q96T76	78	41	Complex2238	interface_cluster_1641
event_02649	Q9UGP5	P13010	72	30	Complex3549	interface_cluster_1642
event_02650	P24928	Q16637	0	0		interface_cluster_1643
event_02651	P24928	Q9H7E2	0	0		interface_cluster_1644
event_02652	P0CAP2	P24928	0	0		interface_cluster_1645
event_02653	Q01860	Q13526	32	12	Complex2131	interface_cluster_1646
event_02654	Q07869	O75376	47	18	Complex2239	interface_cluster_1647
event_02655	Q03181	Q9GZQ8	20	10	Complex2174	interface_cluster_1648
event_02656	P30405	Q8WVF1	37	14	Complex1301	interface_cluster_1649
event_02657	O14974	P31946	40	19	Complex58	interface_cluster_1650
event_02658	Q9BZL4	P63104	48	24	Complex3319	interface_cluster_1651
event_02659	Q8WUF5	P04637	79	38	Complex3050	interface_cluster_1652
event_02660	Q8WUF5	P04637	79	38	Complex3050	interface_cluster_1652
event_02661	Q96T49	P41161	59	27	Complex3219	interface_cluster_1653
event_02662	P67775	O60674	78	35	Complex1988	interface_cluster_1654
event_02663	P67775	Q06190	30	14	Complex1986	interface_cluster_1655
event_02664	P67775	Q9Y5P8	35	13	Complex1987	interface_cluster_1656
event_02665	Q13362	Q00987	63	29	Complex2384	interface_cluster_1657
event_02666	Q13362	P04637	43	18	Complex537	interface_cluster_1658
event_02667	O43663	O43663	87	90	Complex183,Complex346	interface_cluster_1659
event_02668	Q96MT3	Q6R327	63	34	Complex3196	interface_cluster_1660
event_02669	P17612	P24588	77	39	Complex1065	interface_cluster_1661
event_02670	P17612	Q99996	44	20	Complex1066	interface_cluster_1662
event_02671	P17612	Q96SN8	63	26	Complex1067	interface_cluster_1663
event_02672	P17612	Q5VU43	56	26	Complex1068	interface_cluster_1664
event_02673	P10644	Q9HD67	44	26	Complex867	interface_cluster_1665
event_02674	Q05655	P12931	90	38	Complex2208_1,Complex2208_2,Complex2208_3	interface_cluster_1666
event_02675	Q02156	P19174	67	29	Complex2139	interface_cluster_1667
event_02676	Q02156	P31946	317	216	Complex2135	interface_cluster_1668
event_02677	Q02156	P31946	317	216	Complex2135	interface_cluster_1668
event_02678	Q02156	P31946	317	216	Complex2135	interface_cluster_1668
event_02679	Q02156	P31946	317	216	Complex2135	interface_cluster_1668
event_02680	Q15139	Q05655	74	31	Complex2574	interface_cluster_1669
event_02681	Q15139	P31946	46	21	Complex2575	interface_cluster_1670
event_02682	Q15139	P31946	46	21	Complex2575	interface_cluster_1670
event_02683	Q15139	P31946	46	21	Complex2575	interface_cluster_1670
event_02684	Q15139	P31946	46	21	Complex2575	interface_cluster_1670
event_02685	Q9BZL6	O14980	55	30	Complex3321	interface_cluster_1671
event_02686	Q9BZL6	O14980	55	30	Complex3321	interface_cluster_1671
event_02687	Q9BZL6	O14980	55	30	Complex3321	interface_cluster_1671
event_02688	Q9BZL6	Q04917	49	22	Complex3320	interface_cluster_1672
event_02689	P78527	P29317	0	0		interface_cluster_1673
event_02690	O60260	Q12834	48	22	Complex207	interface_cluster_1674
event_02691	O75569	O75569	35	22	Complex303,Complex306_1,Complex306_2,Complex306_3,Complex306_4	interface_cluster_1675
event_02692	O75569	O75569	36	22	Complex303,Complex306_1,Complex306_2,Complex306_3,Complex306_4	interface_cluster_1675
event_02693	O75569	O75569	36	22	Complex303,Complex306_1,Complex306_2,Complex306_3,Complex306_4	interface_cluster_1675
event_02694	O75569	Q15633	114	58	Complex306_1,Complex306_2,Complex306_3,Complex306_4	interface_cluster_1676
event_02695	P16471	Q9Y297	34	13	Complex1039	interface_cluster_1677
